Office_Nam,District,City,District_old,cityblock,Address,Area,Price_show,Pricepre,Price,Subway_Dispre,Subway_Dis,Latitude,Longitude,Construct,装修程度,Elevator_num,Building_size,平均房价,微博签到数,中心区距离,中心区ID,busstation_Countpre,busstation_Count,education_Count,food_Countpre,food_Count,firm_Count,Residential_Count,bank_Countpre,bank_Count,shopping_Count
E世界财富中心,4,北京市,海淀,中关村,中关村大街11号,2100,800,6.060606061,4,16.74766462,740.6389771,39.981588,116.315048,4,精装修,8,60000,57828.0339,124,5369.899902,1,3.389830508,6,0,2.32389252,96,1,4,0,0,14
天使空间,4,北京市,海淀,中关村,海淀西大街36号,410,2000,24.24242424,10,3.162630496,154.8000031,39.981612,116.338259,4,精装修,16,127000,100508.7968,386,952.210022,4,13.55932203,24,7,25.51440329,1054,0,184,46.75324675,36,44
天创科技大厦,4,北京市,海淀,中关村,海淀区图书城东南侧彩和坊路8号,87,1200,12.12121212,6,2.878982122,142.5679932,39.981706,116.30885,1,毛坯,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
天创科技大厦,4,北京市,海淀,中关村,海淀区图书城东南侧彩和坊路8号,180,1800,21.21212121,9,10.27781153,461.6340027,39.981706,116.30885,4,精装修,6,500000,73368.17742,974,3452.669922,3,27.11864407,48,2,50.61728395,2091,0,88,41.55844156,32,136
天创科技大厦,4,北京市,海淀,中关村,海淀区图书城东南侧彩和坊路8号,288,1600,18.18181818,8,10.27781153,461.6340027,39.981706,116.30885,4,精装修,6,500000,73368.17742,974,3452.669922,3,27.11864407,48,2,50.61728395,2091,0,88,41.55844156,32,136
天创科技大厦,4,北京市,海淀,中关村,海淀区图书城东南侧彩和坊路8号,143,800,6.060606061,4,15.2572603,676.3670044,39.981706,116.30885,4,精装修,2,600000,76635.22703,211,4657.089844,2,18.07909605,32,0,21.68966352,896,1,104,14.28571429,11,40
天创科技大厦,4,北京市,海淀,中关村,海淀区图书城东南侧彩和坊路8号,172,1200,12.12121212,6,14.97525832,664.2059937,39.981706,116.30885,4,精装修,4,30000,95923.15528,864,3020.780029,0,36.15819209,64,5,45.19486807,1867,1,109,6.493506494,5,88
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,206,2000,24.24242424,10,5.291568394,246.6080017,39.982075,116.311559,2,简装修,36,264000,98606.94771,215,1320.410034,5,38.4180791,68,2,29.24231421,1208,1,74,25.97402597,20,55
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,920,1600,18.18181818,8,9.720950126,437.6199951,39.982075,116.311559,2,简装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,206,1000,9.090909091,5,9.257262348,417.6239929,39.982075,116.311559,4,精装修,3,20000,100569.7639,803,3575.070068,0,43.50282486,77,60,19.48680707,805,0,169,15.58441558,12,33
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,252,2000,24.24242424,10,6.139567826,283.177002,39.982075,116.311559,2,简装修,20,150000,101167.3373,1649,2313.729981,0,60.4519774,107,1,68.55482934,2832,9,144,57.14285714,44,272
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,117,1400,15.15151515,7,12.51483407,558.1030273,39.982075,116.311559,2,简装修,9,150552,95043.28149,258,5685.640137,6,30.50847458,54,0,25.0060518,1033,2,148,31.16883117,24,140
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,460,2400,30.3030303,12,3.443356887,166.9060059,39.982075,116.311559,4,精装修,11,42925,97397.389,373,244.802002,4,53.10734463,94,2,42.45945292,1754,0,184,35.06493506,27,96
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,38,1000,9.090909091,5,8.897531004,402.1109924,39.982075,116.311559,4,精装修,0,5000,61291.23134,382,10188.90039,6,28.81355932,51,0,9.343984507,386,8,50,7.792207792,6,55
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,35,1400,15.15151515,7,2.57444077,129.4349976,39.982075,116.311559,4,精装修,1,8000,95773.64205,1337,3267.98999,0,44.63276836,79,5,27.74146696,1146,0,108,19.48051948,15,42
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,90,800,6.060606061,4,6.028492201,278.3869934,39.982075,116.311559,4,精装修,2,13800,112639.8225,308,2023.430054,7,20.33898305,36,2,26.55531348,1097,0,33,11.68831169,9,59
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,125,1000,9.090909091,5,8.700215535,393.6019897,39.982075,116.311559,4,精装修,2,16000,98861.36082,1508,2933.570068,0,18.6440678,33,18,48.4144275,2000,1,83,40.25974026,31,85
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,448,1400,15.15151515,7,9.986812205,449.0849915,39.982075,116.311559,3,中等装修,7,54000,91033.09553,232,2041.800049,2,11.86440678,21,0,20.86661825,862,0,154,22.07792208,17,42
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,190,1800,21.21212121,9,2.878982122,142.5679932,39.982075,116.311559,5,豪华装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,255,1800,21.21212121,9,10.40945566,467.3110046,39.982075,116.311559,3,中等装修,28,141000,98614.56838,520,1662.51001,0,27.11864407,48,7,17.47760833,722,1,72,9.090909091,7,29
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,297,800,6.060606061,4,13.26402468,590.4110107,39.982075,116.311559,4,精装修,5,64550,116807.713,502,3421.52002,5,37.28813559,66,0,12.36988623,511,2,55,16.88311688,13,27
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,469,2600,33.33333333,13,5.528861718,256.8410034,39.982075,116.311559,1,毛坯,30,124332,100378.7031,303,1267.900024,4,14.12429379,25,5,20.40668119,843,0,97,32.46753247,25,41
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,186,1600,18.18181818,8,9.720950126,437.6199951,39.982075,116.311559,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,117,600,3.03030303,3,5.156074873,240.7649994,39.982075,116.311559,4,精装修,6,320000,64056.74262,821,3703.790039,1,28.24858757,50,0,33.40595497,1380,0,75,11.68831169,9,66
中关村国际创客中心,4,北京市,海淀,中关村,北京海淀区中关村大街15号,684,2400,30.3030303,12,10.43396662,468.3680115,39.982075,116.311559,2,简装修,8,135000,99402.42169,109,1849.76001,4,22.59887006,40,0,9.10191237,376,0,79,5.194805195,4,16
高德大厦,4,北京市,海淀,牡丹园,海淀花园东路10号,379,3000,39.39393939,15,3.18976161,155.9700012,39.982618,116.37036,4,精装修,6,63000,116951.6754,372,4006.429932,5,49.15254237,87,1,28.75816993,1188,2,85,32.46753247,25,114
电子城·国际电子总部,3,北京市,朝阳,酒仙桥,酒仙桥路6号,2000,2600,33.33333333,13,8.862910234,400.6180115,39.983323,116.490724,4,精装修,13,70000,100376.6187,1832,2433.659912,0,43.50282486,77,13,58.55725006,2419,2,14,75.32467532,58,234
中关村科贸电子城（科贸中心 ）,4,北京市,海淀,中关村,中关村大街18号,146,2200,27.27272727,11,9.502532561,428.2009888,39.9835,116.317149,4,精装修,3,126785,92638.53333,170,1328.869995,2,47.45762712,84,0,12.73299443,526,2,22,15.58441558,12,33
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,335,1400,15.15151515,7,7.842917284,356.6319885,39.983581,116.310153,2,简装修,6,110063,104073.1633,133,1460.77002,4,27.11864407,48,1,12.24885016,506,1,100,12.98701299,10,24
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,126,2000,24.24242424,10,-1.62323E-08,18.4151993,39.983581,116.310153,4,精装修,6,218000,73126.94521,693,1005.299988,8,28.81355932,51,6,19.70467199,814,1,66,12.98701299,10,37
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,318,1600,18.18181818,8,9.720950126,437.6199951,39.983581,116.310153,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,213,1000,9.090909091,5,1.139427412,67.5516968,39.983581,116.310153,4,精装修,3,92000,100681.6121,264,1053.229981,5,34.46327684,61,7,29.31493585,1211,2,96,9.090909091,7,52
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,850,1000,9.090909091,5,3.24676006,158.4279938,39.983581,116.310153,4,精装修,0,0,92567.80412,620,2077.439941,0,12.99435028,23,10,21.54442024,890,11,98,14.28571429,11,38
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,320,600,3.03030303,3,22.37594254,983.3519897,39.983581,116.310153,3,中等装修,2,55000,101956.1713,167,5678.390137,5,24.29378531,43,9,10.04599371,415,1,141,5.194805195,4,22
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,340,5000,69.6969697,25,6.139567826,283.177002,39.983581,116.310153,2,简装修,20,150000,101167.3373,1649,2313.729981,0,60.4519774,107,1,68.55482934,2832,9,144,57.14285714,44,272
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,256,1600,18.18181818,8,12.94399237,576.6099854,39.983581,116.310153,3,中等装修,2,44000,100441.7616,2116,2648.889893,0,20.9039548,37,2,68.11909949,2814,0,24,84.41558442,65,256
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,254,1000,9.090909091,5,15.4852088,686.1970215,39.983581,116.310153,4,精装修,4,70000,63637.27746,494,4150.859863,1,49.71751412,88,0,12.41830065,513,0,77,7.792207792,6,29
中关村SOHO,4,北京市,海淀,中关村,中关村高科技广场4号,146,2400,30.3030303,12,9.502532561,428.2009888,39.983581,116.310153,4,精装修,3,126785,92638.53333,170,1328.869995,2,47.45762712,84,0,12.73299443,526,2,22,15.58441558,12,33
普天大厦,4,北京市,海淀,中关村,海淀北二街6号,680,800,6.060606061,4,4.100069866,195.2259979,39.983676,116.311799,4,精装修,10,60000,110249.3462,308,1192.199951,7,22.03389831,39,7,25.58702493,1057,1,46,9.090909091,7,46
普天大厦,4,北京市,海淀,中关村,海淀北二街6号,683,2000,24.24242424,10,12.30413863,549.0170288,39.983676,116.311799,3,中等装修,12,69871,83642.94595,398,2529.949951,7,12.99435028,23,0,38.77995643,1602,2,77,32.46753247,25,72
电子城IT产业园,3,北京市,朝阳,酒仙桥,酒仙桥路甲10号,1215,2600,33.33333333,13,2.855839803,141.5700073,39.983817,116.5059,4,精装修,3,26000,76228.27273,424,3938.810059,2,50.84745763,90,0,45.72742677,1889,0,130,24.67532468,19,78
电子城IT产业园,3,北京市,朝阳,酒仙桥,酒仙桥路甲10号,2300,1600,18.18181818,8,9.720950126,437.6199951,39.983817,116.5059,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
中国技术交易大厦（原第三极大厦）,4,北京市,海淀,中关村,北四环西路66号,570,2400,30.3030303,12,5.963169042,275.5700073,39.984123,116.307837,3,中等装修,36,150000,102850.7033,902,521.8900146,2,31.63841808,56,11,50.06051803,2068,1,53,63.63636364,49,154
左岸工社,4,北京市,海淀,中关村,海淀区北四环西路68号,600,600,3.03030303,3,4.313084351,204.4120026,39.984239,116.30443,4,精装修,5,50000,95876.84551,402,1548.77002,4,11.86440678,21,2,13.28976035,549,1,87,6.493506494,5,27
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,41,1200,12.12121212,6,12.94399237,576.6099854,39.984357,116.306632,4,精装修,2,44000,100441.7616,2116,2648.889893,0,20.9039548,37,2,68.11909949,2814,0,24,84.41558442,65,256
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,1015,1800,21.21212121,9,5.525104683,256.6789856,39.984357,116.306632,3,中等装修,2,44000,93896.06667,1107,219.522995,0,28.24858757,50,8,52.65068991,2175,1,63,24.67532468,19,89
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,1015,4200,57.57575758,21,17.8609699,788.6489868,39.984357,116.306632,4,精装修,6,26000,117783.2969,252,3392.790039,5,32.76836158,58,2,12.07939966,499,1,83,28.57142857,22,33
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,48,1000,9.090909091,5,2.164041464,111.7369995,39.984357,116.306632,4,精装修,6,88197,85986.72989,152,7913.279785,5,38.4180791,68,1,6.753812636,279,0,40,5.194805195,4,29
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,34,800,6.060606061,4,2.57444077,129.4349976,39.984357,116.306632,4,精装修,1,8000,95773.64205,1337,3267.98999,0,44.63276836,79,5,27.74146696,1146,0,108,19.48051948,15,42
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,54,1200,12.12121212,6,16.06718339,711.2940063,39.984357,116.306632,4,精装修,2,2626,98603.82452,388,1487.680054,4,22.03389831,39,4,24.03776325,993,1,179,19.48051948,15,28
中关村创业大街,4,北京市,海淀,中关村,北京市海淀区海淀西大街39号,27,1800,21.21212121,9,5.525104683,256.6789856,39.984357,116.306632,3,中等装修,2,44000,93896.06667,1107,219.522995,0,28.24858757,50,8,52.65068991,2175,1,63,24.67532468,19,89
世纪科贸大厦,4,北京市,海淀,五道口,保福寺桥中关村东路66号,340,2000,24.24242424,10,27.61313637,1209.199951,39.984462,116.333622,4,精装修,8,60773,122420.8756,113,1981.689941,5,9.604519774,17,0,12.24885016,506,1,149,19.48051948,15,34
昊海楼办公区,4,北京市,海淀,万泉河,海淀西大街36号昊海楼,138,1200,12.12121212,6,6.884144405,315.2860107,39.984475,116.306794,3,中等装修,9,84836,93471.98462,538,5132.529785,5,50.84745763,90,33,10.77221012,445,6,60,15.58441558,12,23
方正国际大厦,4,北京市,海淀,中关村,中关村大街地铁中关村站往西150米,396,1600,18.18181818,8,9.720950126,437.6199951,39.984642,116.313163,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
中科资源大厦,4,北京市,海淀,五道口,中关村南三街6,901,2400,30.3030303,12,9.324789199,420.5360107,39.984833,116.328009,2,简装修,8,61941,126813.6116,206,1819.920044,6,16.94915254,30,2,11.11111111,459,1,185,7.792207792,6,58
中科资源大厦,4,北京市,海淀,五道口,中关村南三街6,138,1200,12.12121212,6,11.23055574,502.7200012,39.984833,116.328009,3,中等装修,6,34000,99330.07059,1611,2790.129883,0,37.85310734,67,9,61.70418785,2549,0,48,38.96103896,30,108
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,2635,1000,9.090909091,5,12.51483407,558.1030273,39.985187,116.495179,4,精装修,9,150552,95043.28149,258,5685.640137,6,30.50847458,54,0,25.0060518,1033,2,148,31.16883117,24,140
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,20,1600,18.18181818,8,9.361752369,422.1300049,39.985187,116.495179,4,精装修,6,2100,108127.4921,328,788.0650024,7,20.9039548,37,6,24.93343016,1030,0,58,9.090909091,7,54
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,700,1200,12.12121212,6,21.45253278,943.5310059,39.985187,116.495179,4,精装修,3,64927,93417.49061,179,5437.009766,6,23.16384181,41,0,16.12200436,666,0,104,16.88311688,13,109
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,240,1600,18.18181818,8,1.212203957,70.6901016,39.985187,116.495179,4,精装修,8,48000,98999.43496,283,115.1989975,4,62.71186441,111,2,37.64221738,1555,0,210,27.27272727,21,86
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,110,1000,9.090909091,5,5.468268645,254.2279968,39.985187,116.495179,4,精装修,13,60000,92598.38281,292,4546.939941,6,48.58757062,86,0,16.53352699,683,0,87,16.88311688,13,46
798艺术区,3,北京市,朝阳,酒仙桥,酒仙桥718大院内,210,0,-6.060606061,,10.89259878,488.1459961,39.985187,116.495179,3,中等装修,4,194635,77763.42268,647,2388.340088,4,38.4180791,68,1,20.18881627,834,3,69,19.48051948,15,26
751D·PARK北京时尚设计广场,3,北京市,朝阳,大山子,酒仙桥路4号,80,1400,15.15151515,7,6.333265671,291.5299988,39.986249,116.499855,4,精装修,2,16000,108551.0157,355,2248.330078,5,66.66666667,118,0,25.15129509,1039,3,85,25.97402597,20,54
751D·PARK北京时尚设计广场,3,北京市,朝阳,大山子,酒仙桥路4号,160,1800,21.21212121,9,2.151125196,111.1800003,39.986249,116.499855,4,精装修,4,87254,75292.91071,373,5118.180176,7,33.89830508,60,1,20.96344711,866,1,59,19.48051948,15,33
望京大厦,3,北京市,朝阳,望京,望京中环南路9号,178,3400,45.45454545,17,11.34276718,507.5589905,39.986367,116.469547,3,中等装修,14,40000,99388.58896,183,983.6879883,7,7.344632768,13,2,15.34737352,634,0,80,44.15584416,34,37
望京大厦,3,北京市,朝阳,望京,望京中环南路9号,712,1600,18.18181818,8,12.04363293,537.78302,39.986367,116.469547,4,精装修,8,54732,74076.67901,427,1205.140015,3,53.67231638,95,0,12.97506657,536,2,108,11.68831169,9,13
银谷大厦,4,北京市,海淀,五道口,中关村路10号,355,1000,9.090909091,5,12.51483407,558.1030273,39.986982,116.33414,4,精装修,9,150552,95043.28149,258,5685.640137,6,30.50847458,54,0,25.0060518,1033,2,148,31.16883117,24,140
银谷大厦,4,北京市,海淀,五道口,中关村路10号,140,600,3.03030303,3,5.156074873,240.7649994,39.986982,116.33414,4,精装修,4,320000,64056.74262,821,3703.790039,1,28.24858757,50,0,33.40595497,1380,0,75,11.68831169,9,66
嘉美中心,3,北京市,朝阳,望京,广顺南大街16号院,85,1600,18.18181818,8,13.39112414,595.8920288,39.98733,116.48173,2,简装修,3,55442,100432.0903,2016,2808.73999,0,16.38418079,29,2,57.83103365,2389,0,35,76.62337662,59,140
嘉美中心,3,北京市,朝阳,望京,广顺南大街16号院,367,4000,54.54545455,20,19.24577245,848.3670044,39.98733,116.48173,4,精装修,8,37910,114823.6133,328,2844.290039,5,8.474576271,15,1,18.10699588,748,0,48,81.81818182,63,77
嘉美中心,3,北京市,朝阳,望京,广顺南大街16号院,109,1000,9.090909091,5,6.35209543,292.3420105,39.98733,116.48173,5,豪华装修,6,19741,102371.6475,211,1296.920044,7,12.99435028,23,1,11.90994916,492,0,97,29.87012987,23,43
嘉美中心,3,北京市,朝阳,望京,广顺南大街16号院,60,1800,21.21212121,9,21.7132706,954.7750244,39.98733,116.48173,1,毛坯,8,145928,95804.95722,98,825.2739868,4,31.07344633,55,5,10.72379569,443,3,84,9.090909091,7,23
千鹤家园,3,北京市,朝阳,亚运村,北京市朝阳区北四环东路108号院,105,1000,9.090909091,5,2.878982122,142.5679932,39.98746,116.419617,5,豪华装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
千鹤家园,3,北京市,朝阳,亚运村,北京市朝阳区北四环东路108号院,108,1000,9.090909091,5,13.39112414,595.8920288,39.98746,116.419617,2,简装修,3,55442,100432.0903,2016,2808.73999,0,16.38418079,29,2,57.83103365,2389,0,35,76.62337662,59,140
财智国际大厦,4,北京市,海淀,五道口,中关村东路18号,234,1400,15.15151515,7,10.96093663,491.0929871,39.988018,116.333848,4,精装修,6,31000,75158.94406,699,1477,8,18.07909605,32,2,22.41587993,926,1,20,19.48051948,15,229
科大天工大厦,4,北京市,海淀,学院路,北四环中路261号,115,600,3.03030303,3,6.35209543,292.3420105,39.988109,116.35497,4,精装修,6,19741,102371.6475,211,1296.920044,7,12.99435028,23,1,11.90994916,492,0,97,29.87012987,23,43
住总地产大厦,3,北京市,朝阳,惠新西街,惠新东街甲2号,1410,1400,15.15151515,7,2.41682504,122.6380005,39.988115,116.425357,4,精装修,8,45000,92198.95596,929,1815.52002,2,46.32768362,82,2,62.06729605,2564,1,198,28.57142857,22,106
住总地产大厦,3,北京市,朝阳,惠新西街,惠新东街甲2号,280,1600,18.18181818,8,2.538636945,127.8909988,39.988115,116.425357,5,豪华装修,8,100000,69872.92149,274,4539.049805,2,41.24293785,73,2,26.62793512,1100,1,121,24.67532468,19,41
宝能中心,3,北京市,朝阳,望京,阜通东大街12号,576,1400,15.15151515,7,1.200732226,70.1953964,39.988203,116.478852,4,精装修,3,27621,72815.8871,536,1629.73999,8,57.62711864,102,0,18.85741951,779,0,46,12.98701299,10,118
宝能中心,3,北京市,朝阳,望京,阜通东大街12号,228,800,6.060606061,4,15.2572603,676.3670044,39.988203,116.478852,4,精装修,2,600000,76635.22703,211,4657.089844,2,18.07909605,32,0,21.68966352,896,1,104,14.28571429,11,40
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,178,1400,15.15151515,7,6.333265671,291.5299988,39.988586,116.366027,4,精装修,2,16000,108551.0157,355,2248.330078,5,66.66666667,118,0,25.15129509,1039,3,85,25.97402597,20,54
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,515,1200,12.12121212,6,8.384335142,379.980011,39.988586,116.366027,4,精装修,3,29118,101089.5926,710,3889.280029,0,19.20903955,34,34,18.71217623,773,1,134,11.68831169,9,37
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,120,1400,15.15151515,7,9.253343257,417.4549866,39.988586,116.366027,4,精装修,12,700000,81636.76154,607,3379.889893,7,63.27683616,112,1,60.37279109,2494,0,21,51.94805195,40,51
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,300,1400,15.15151515,7,6.793382532,311.3720093,39.988586,116.366027,2,简装修,2,8400,110013.8977,336,2500.929932,5,64.40677966,114,0,24.18300654,999,2,109,19.48051948,15,54
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,122,1400,15.15151515,7,7.790487218,354.3710022,39.988586,116.366027,4,精装修,6,200000,93094.40771,1275,1409.619995,2,48.02259887,85,1,80.634229,3331,0,186,32.46753247,25,202
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,750,2200,27.27272727,11,27.61313637,1209.199951,39.988586,116.366027,4,精装修,8,60773,122420.8756,113,1981.689941,5,9.604519774,17,0,12.24885016,506,1,149,19.48051948,15,34
海泰大厦,4,北京市,海淀,二里庄,北四环中路辅路229号,249,1000,9.090909091,5,7.688803119,349.9859924,39.988586,116.366027,4,精装修,8,100000,83293.875,504,2798.610107,3,30.50847458,54,0,34.59210845,1429,4,51,68.83116883,53,102
五矿大厦,3,北京市,朝阳,安慧桥,安慧里四区15号,157,1800,21.21212121,9,23.40247438,1027.619995,39.989291,116.412949,2,简装修,10,71321,123287.9136,231,2682.429932,5,20.33898305,36,2,17.21132898,711,5,108,27.27272727,21,38
北京国际会议中心,3,北京市,朝阳,安慧桥,北四环中路8号,966,1000,9.090909091,5,6.650584057,305.2139893,39.989351,116.402357,2,简装修,2,4000,96853.22222,598,1610.310059,0,17.51412429,31,10,18.01016703,744,6,86,9.090909091,7,35
北京国际会议中心,3,北京市,朝阳,安慧桥,北四环中路8号,400,1800,21.21212121,9,23.40247438,1027.619995,39.989351,116.402357,4,精装修,10,71321,123287.9136,231,2682.429932,5,20.33898305,36,2,17.21132898,711,5,108,27.27272727,21,38
首华大厦,3,北京市,朝阳,亚运村,朝阳区北四环东路115号院,247,1000,9.090909091,5,4.313084351,204.4120026,39.989507,116.417798,3,中等装修,5,50000,95876.84551,402,1548.77002,4,11.86440678,21,2,13.28976035,549,1,87,6.493506494,5,27
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,1137,1200,12.12121212,6,1.41262894,79.3331985,39.989658,116.476641,4,精装修,8,240000,65181.86957,307,9623.570313,6,16.94915254,30,0,5.252965384,217,2,23,3.896103896,3,12
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,112,1800,21.21212121,9,5.085649746,237.7279968,39.989658,116.476641,3,中等装修,0,0,100096.9712,1438,2826.02002,0,32.20338983,57,2,34.78576616,1437,0,39,58.44155844,45,37
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,56,1000,9.090909091,5,15.794735,699.5449829,39.989658,116.476641,2,简装修,8,63347,117622.2604,520,3236.73999,5,40.11299435,71,0,14.71798596,608,1,84,14.28571429,11,26
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,55,1000,9.090909091,5,15.794735,699.5449829,39.989658,116.476641,3,中等装修,8,63347,117622.2604,520,3236.73999,5,40.11299435,71,0,14.71798596,608,1,84,14.28571429,11,26
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,111,1400,15.15151515,7,-1.62323E-08,18.4151993,39.989658,116.476641,2,简装修,6,218000,73126.94521,693,1005.299988,8,28.81355932,51,6,19.70467199,814,1,66,12.98701299,10,37
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,112,2400,30.3030303,12,9.324789199,420.5360107,39.989658,116.476641,2,简装修,8,61941,126813.6116,206,1819.920044,6,16.94915254,30,2,11.11111111,459,1,185,7.792207792,6,58
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,117,1000,9.090909091,5,11.56118545,516.9780273,39.989658,116.476641,4,精装修,0,149400,90905.79641,169,6616.410156,5,11.29943503,20,1,4.06681191,168,2,40,6.493506494,5,9
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,120,1400,15.15151515,7,11.60529046,518.8800049,39.989658,116.476641,4,精装修,6,200000,100959.2566,373,1659.800049,5,35.59322034,63,5,33.64802711,1390,0,160,22.07792208,17,58
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,60,600,3.03030303,3,28.41872284,1243.939941,39.989658,116.476641,3,中等装修,3,29092,88311.38362,326,2083.76001,5,32.76836158,58,22,18.10699588,748,4,73,9.090909091,7,51
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,230,2400,30.3030303,12,5.963169042,275.5700073,39.989658,116.476641,1,毛坯,36,150000,102850.7033,902,521.8900146,2,31.63841808,56,11,50.06051803,2068,1,53,63.63636364,49,154
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,219,2000,24.24242424,10,5.735429302,265.7489929,39.989658,116.476641,4,精装修,6,46317,68964.46667,474,1297.839966,8,43.50282486,77,0,12.73299443,526,2,53,11.68831169,9,25
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,50,2000,24.24242424,10,5.963169042,275.5700073,39.989658,116.476641,4,精装修,36,150000,102850.7033,902,521.8900146,2,31.63841808,56,11,50.06051803,2068,1,53,63.63636364,49,154
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,65,800,6.060606061,4,11.13399661,498.5559998,39.989658,116.476641,4,精装修,6,200000,102724.1767,232,6215.379883,5,55.93220339,99,5,17.79230211,735,1,120,12.98701299,10,101
悠乐汇,3,北京市,朝阳,望京,广顺南大街与朝顺北路交叉处,49,800,6.060606061,4,11.56118545,516.9780273,39.989658,116.476641,4,精装修,0,149400,90905.79641,169,6616.410156,5,11.29943503,20,1,4.06681191,168,2,40,6.493506494,5,9
